id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003044143.1,3.28899460819015,1.11592786674962,0.457448865067481,2.43945925318888,0.0147092614068268,0.0244727133900813,smtA,ECB_00925,b0921,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044144.1,26.7227738957163,-0.557881661314026,0.281357728918803,-1.98281974857362,0.0473875672769548,0.0642948863964644,mukF,ECB_00926,b0922,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044145.1,15.533286766361,-1.31413330897983,0.277298434582747,-4.73905779871141,2.14714258240642e-06,9.43476325084216e-06,mukE,ECB_00927,b0923,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044146.1,103.460057481707,-0.996875621770952,0.20416054189574,-4.88280258523234,1.04588568900027e-06,4.85610947385676e-06,mukB,ECB_00928,b0924,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044147.1,9.42605229461226,0.988650317510368,0.460456631713289,2.14710843414667,0.0317846500076018,0.0462040278159284,ycbB,ECB_00929,b0925,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044148.1,0.804650433413712,2.10221815396265,0.724157556855754,2.90298448736812,0.0036962494534505,0.00853260965381039,ycbK,ECB_00930,b0926,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044149.1,24.1353052812896,-1.85159189480897,0.354969166113658,-5.21620487514713,1.82626176750092e-07,9.45732397135546e-07,ycbL,ECB_00931,b0927,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044150.1,214.557621201651,-1.83321717635103,0.252599338911017,-7.25741082401174,3.94569941787558e-13,8.18607765303553e-12,aspC,ECB_00932,b0928,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044151.1,92.8157321141432,-2.38084281759239,0.445724769441163,-5.34150888804637,9.21760958293423e-08,5.04429452635366e-07,ompF,ECB_00933,b0929,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044152.1,163.684651961076,-2.04758967851857,0.300323941217128,-6.81793689247773,9.23571935731019e-12,1.1734375214443e-10,asnC,ECB_00934,b3743,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044153.1,45.3788889324722,-1.28704871015128,0.242634578764982,-5.3044735696882,1.12998613328957e-07,6.06234786403142e-07,pncB,ECB_00935,b0931,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044154.1,91.8468650079776,-0.772198233640578,0.185445986755774,-4.16400617316963,3.12711653430442e-05,0.000118779698719002,pepN,ECB_00936,b0932,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044157.1,1.2838456250529,2.09765754743017,0.778858993651749,2.69324430291948,0.00707603985684263,0.0140662575201517,ssuD,ECB_00939,b0935,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044158.1,1.22562927142807,1.78846545821704,0.721352016502807,2.47932412650306,0.0131631628069787,0.0226503137434521,ssuA,ECB_00940,b0936,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044159.1,0.777365368103311,1.75674863211697,0.826250229680786,2.1261702193967,0.0334890888143911,0.0480278742987425,ssuE,ECB_00941,b0937,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044162.1,2.59709336366394,1.61996876868105,0.732680580990157,2.2110163838269,0.0270347025220008,0.0402086002119412,ycbS,ECB_00944,b0940,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044163.1,1.55928970349779,2.10659849585663,0.660514002066352,3.18933207966273,0.00142601960061235,0.00392814474857754,ycbT,ECB_00945,b0941,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044166.1,0.552936409786704,1.13784842359977,0.80961857862711,1.40541293596454,0.159898522280472,0.189908462331662,ycbF,ECB_00948,b0944,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044167.1,70.5531028242246,-1.87054651856715,0.273407700873628,-6.84160143474428,7.83127222986519e-12,1.01066576257867e-10,pyrD,ECB_00949,b0945,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044169.1,56.4596729257242,-1.63179866693806,0.277735692833821,-5.8753653528948,4.21911782006093e-09,2.96786871548492e-08,ycbX,ECB_00951,b0947,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044170.1,45.1034319703964,-1.59847147441536,0.304603942408253,-5.24770448398519,1.54006070056424e-07,8.06440731062235e-07,rlmL,ECB_00952,b0948,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044171.1,22.1585407930501,0.141864553766147,0.20880523339324,0.679410910640233,0.496877538631077,0.535249612761311,uup,ECB_00953,b0949,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044172.1,1.92584492798437,2.13649300773399,0.810644427081612,2.63554887489395,0.0084001327512011,0.0159812159944499,pqiA,ECB_00954,b0950,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044173.1,17.6547249689346,-0.13762831463763,0.254323108202676,-0.54115536574817,0.588400499295559,0.625397255330582,pqiB,ECB_00955,b0951,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044174.1,13.3693556336011,-1.2167288882045,0.365496738157798,-3.32897331543132,0.000871667554373952,0.00256262443339714,ymbA,ECB_00956,b0952,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044175.1,0.945668654698693,1.74170050788188,0.778589226812756,2.23699538588754,0.0252866416100025,0.0380227574300863,rmf,ECB_00957,b0953,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044176.1,21.925305899977,-0.642360331074068,0.280128928065392,-2.29308817018754,0.0218429293162556,0.0337900529960763,fabA,ECB_00958,b0954,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044177.1,13.8808914885243,-0.909530580211483,0.309166213497486,-2.94188219961778,0.00326223998951497,0.00773778776094795,ycbZ,ECB_00959,b0955,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044178.1,5.6251722009645,-0.546053667301444,0.334584413039771,-1.63203558211343,0.102671990630836,0.12743611711014,ycbG,ECB_00960,b0956,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044179.1,257.125042905891,-2.32198614387146,0.33578528001813,-6.91509212001814,4.67559440594921e-12,6.57793925437833e-11,ompA,ECB_00961,b0957,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044181.1,1.39798921733476,1.42066213884526,0.67189110270254,2.11442320508628,0.034479137439414,0.0492044460280361,yccR,ECB_00963,b0959,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044182.1,2.01526068266902,2.36429738008708,0.653073623690851,3.62026162796965,0.000294305277805418,0.00095141291976939,yccS,ECB_00964,b0960,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044183.1,1.75922503707983,0.34154941628834,0.623619627939211,0.547688688723622,0.583905680222997,0.621240772402137,yccF,ECB_00965,b0961,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044184.1,11.8150636589973,0.813678465757213,0.325144018220612,2.50251710060718,0.0123313668105229,0.0215470258021823,helD,ECB_00966,b0962,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044185.1,14.0861562528691,-1.66295073728903,0.331045216123295,-5.0233341437856,5.07820801058564e-07,2.44799497922055e-06,mgsA,ECB_00967,b0963,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044186.1,0.562063779164579,2.33210029844464,0.783524026246286,2.97642474298751,0.00291630648541352,0.00709173045933644,yccT,ECB_00968,b0964,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044187.1,17.1741143457524,-1.60454462611759,0.286618085389473,-5.59819741987753,2.16592025592053e-08,1.30034553093544e-07,yccU,ECB_00969,b0965,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044188.1,0.211956248932339,1.30784124383838,0.968757728102227,1.3500189014238,0.177009920005678,0.20871889128727,yccV,ECB_00970,b0966,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044189.1,32.6846719672386,-1.53826980395665,0.274886114142436,-5.59602586240342,2.19320999104384e-08,1.31432218476082e-07,yccW,ECB_00971,b0967,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044190.1,1.33599312988505,0.355562120798472,0.668569399998646,0.531825298614014,0.594846999221045,0.631550720215564,yccX,ECB_00972,b0968,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044191.1,2.70295869646082,0.695758141977299,0.54761691303687,1.27051982035926,0.203899527261331,0.237351793452643,yccK,ECB_00973,b0969,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044193.1,1.34298232971481,2.27072907788073,0.798942091286314,2.8421697925876,0.00448076209697216,0.00983786882376072,hyaA,ECB_00975,b0972,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044194.1,4.31982643705676,2.00748094327887,0.657146309772665,3.05484625482162,0.0022517592136475,0.0058166010262699,hyaB,ECB_00976,b0973,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044197.1,0.888443415324067,2.15732550030324,0.802238251987554,2.68913317827771,0.00716378324669742,0.0141976308843254,hyaE,ECB_00979,b0976,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044201.1,2.66237144948341,1.67656718272173,0.584361526511001,2.86905812011936,0.00411696140379308,0.00925288620732237,appA,ECB_00983,b0980,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044202.1,4.06538049552296,1.55437182174594,0.656954967790348,2.36602491487968,0.0179802343585949,0.028648316731625,yccC,ECB_00984,b0981,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044203.1,1.00037860228589,1.26540534470011,0.652949096805299,1.93798467735294,0.0526250919721032,0.0706649567651316,etp,ECB_00985,b0982,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044204.1,1.55311308991713,2.28263582971053,0.675108690272524,3.38113827091914,0.000721862079478195,0.00216690833015524,yccZ,ECB_00986,b0983,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044205.1,4.15665073628877,2.65361843926202,0.800108765199942,3.31657213953767,0.000911290574447847,0.00266002716210155,ymcA,ECB_00987,b0984,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044209.1,0.448973911435315,1.62811923196622,0.862764575914584,1.88709559643233,0.0591474688941194,0.0782111347458344,cspH,ECB_00991,b0989,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044210.1,25.7396000033365,-2.58841486991973,0.406161359189781,-6.37287327155678,1.85519179560272e-10,1.74249819655751e-09,cspG,ECB_00992,b0990,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044212.1,10.189714776631,-0.632913054813533,0.33867261238726,-1.86880495104759,0.061649955800392,0.0809974168792324,gnsA,ECB_00994,b4517,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044213.1,1.00433227734922,1.60337894067846,0.678047475617697,2.36470011073752,0.018044675932679,0.028713809566661,yccM,ECB_00995,b0992,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044214.1,3.93976588410999,2.14096788936217,0.752734880695368,2.84425226499982,0.00445157879846321,0.00980788880711956,torS,ECB_00996,b0993,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044215.1,3.07777279634585,1.57899433157315,0.47097942585012,3.35257602542417,0.000800632491632943,0.00237294150775116,torT,ECB_00997,b0994,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044216.1,1.79745300457387,1.49749509494007,0.617491863424159,2.42512522616259,0.0153031070735575,0.0252586027125486,torR,ECB_00998,b0995,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044217.1,2.07803035925418,1.82812685605781,0.80624254862264,2.26746511850674,0.0233618274213281,0.0356352118599877,torC,ECB_00999,b0996,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044218.1,5.39650736127272,1.71844185041069,0.948632946543882,1.811492903205,0.0700645866295966,0.0908312598855302,torA,ECB_01000,b0997,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044219.1,0.142218992686278,1.58906664514367,0.968407472183044,1.64090704666032,0.100816712048824,0.125418285425444,torD,ECB_01001,b0998,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044221.1,7.18113759768717,0.470830941569901,0.366160964717045,1.28585782466938,0.198492685108188,0.231468880037225,cbpA,ECB_01003,b1000,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044222.1,1.4579100164146,2.29755930904914,0.666288705894792,3.44829394333441,0.000564139731921764,0.00173965196729966,yccE,ECB_01004,b1001,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044223.1,19.0343454128236,0.0536338256188072,0.445145398573685,0.120486083402543,0.90409810316988,0.91583238015787,agp,ECB_01005,b1002,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044224.1,7.65912731202486,-0.637346640505444,0.61120138051319,-1.04277683399586,0.297051662929837,0.335308316488983,yccJ,ECB_01006,b1003,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044225.1,23.6438801433753,-0.830574689614844,0.408200016162644,-2.03472478375383,0.0418785730055139,0.0579966042721058,wrbA,ECB_01007,b1004,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044229.1,1.53011065353532,1.32956820699206,0.757068159812348,1.75620674276093,0.0790531138040267,0.100870419248579,ycdI,ECB_01011,b1008,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044230.1,0.276208865371222,1.6214401623766,0.915488352857762,1.77112047063751,0.0765406705941989,0.0980845653666083,ycdJ,ECB_01012,b1009,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044234.1,2.44634810310829,0.989528845354117,0.538065469484447,1.8390491519596,0.0659079569333866,0.0858689518392851,ycdC,ECB_01016,b1013,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044235.1,15.2060917946836,0.894458546543611,0.314900331571358,2.84044968158734,0.00450499795107142,0.00986465149205887,putA,ECB_01017,b1014,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044236.1,2.17073159065521,0.48718368381173,0.616415166942568,0.790349929623198,0.429323435031058,0.470676327769835,putP,ECB_01018,b1015,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044238.1,214.376190778301,-2.86221257500741,0.373859889596204,-7.65584288300842,1.92048407640928e-14,6.42382326782615e-13,ycdO,ECB_01020,b1018,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044239.1,34.1169849891541,-2.27924940436412,0.448340516586953,-5.08374621529899,3.70062325585128e-07,1.83242341883391e-06,ycdB,ECB_01021,b1019,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044240.1,3.25935565587385,1.38000202266139,0.706856549163906,1.95230846243655,0.0509015933591165,0.0685801163301208,phoH,ECB_01022,b1020,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044242.1,2.86661632447147,2.13027804333916,0.844232876085167,2.52332988169992,0.0116249292036306,0.0206279825794288,ycdQ,ECB_01024,b1022,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044243.1,2.23455215425537,1.97074871406664,0.666383093650844,2.95738102128268,0.00310264461918224,0.007456355617067,pgaB,ECB_01025,b1023,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044244.1,1.84730139423147,2.14034164337854,0.767123012649256,2.79008921396698,0.0052693519672024,0.011208913529195,pgaA,ECB_01026,b1024,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044245.1,1.4017942164418,1.92549512766873,0.84393906366778,2.28155705851615,0.0225155043944989,0.0346181160436996,ycdT,ECB_01027,b1025,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044247.1,0.914369587216634,2.20472416499828,0.786279152899411,2.80399671906389,0.00504734186920905,0.010813847481874,insE-1,ECB_01029,,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044248.1,61.7946750691335,-1.31957849430672,0.263219068860608,-5.01323289387337,5.35230486901854e-07,2.57255943704439e-06,ycdW,ECB_01030,b1033,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044249.1,28.8229126048612,-1.17129931935794,0.270848577630528,-4.32455407226003,1.52840713009648e-05,6.0435688449412e-05,ycdX,ECB_01031,b1034,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044250.1,28.0687596844416,-1.75883568050488,0.288504645723831,-6.09638599091576,1.08493262444275e-09,8.61116015235675e-09,ycdY,ECB_01032,b1035,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044252.1,0.747463880359247,1.96358254418474,0.832893065474718,2.35754459435386,0.0183962455979794,0.029174113725291,csgG,ECB_01034,b1037,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044255.1,0.511431299668741,1.82557157746713,0.84478688871161,2.16098474285192,0.0306965179979446,0.0448409919773897,csgD,ECB_01037,b1040,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044260.1,7.25163026050225,-1.33555945607599,0.398225914019581,-3.35377334587604,0.00079717632382525,0.00236483618959201,ymdB,ECB_01042,b1045,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044261.1,6.2525269844129,0.646859608995076,0.424707950627086,1.52306922448704,0.127741387432184,0.155317606825927,ymdC,ECB_01043,b1046,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044262.1,0.670640674742112,1.98322459131917,0.815150512080067,2.43295509470817,0.0149761581000248,0.0248314852058074,mdoC,ECB_01044,b1047,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044263.1,102.950931349201,-1.66871108150683,0.241400273409494,-6.91263128221956,4.75745368154167e-12,6.63614177365685e-11,mdoG,ECB_01045,b1048,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044264.1,38.5155430590022,-0.990693939235206,0.236208374342209,-4.19415248080887,2.73893701646414e-05,0.000105378351408092,mdoH,ECB_01046,b1049,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044266.1,1.09649058004277,-0.141384385641885,0.887380083501935,-0.159327877952736,0.87341055786603,0.889026603494669,msyB,ECB_01048,b1051,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044268.1,17.2803763553951,-1.27133777886242,0.330476929998892,-3.84697890671727,0.000119583260270862,0.000415688151821724,htrB,ECB_01050,b1054,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044269.1,29.433738134878,-1.88702372668226,0.385118709224262,-4.89984953076744,9.59100800928107e-07,4.47853621857882e-06,yceA,ECB_01051,b1055,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044270.1,14.005919759939,-1.58818035956156,0.331780128492477,-4.78684593552316,1.69422789243401e-06,7.57664260763805e-06,yceI,ECB_01052,b1056,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044273.1,88.972147036291,-2.00895337031058,0.300579371069245,-6.68360361246403,2.33136885851046e-11,2.67210738398507e-10,solA,ECB_01055,b1059,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044274.1,0.488139755475768,0.742836525869501,0.807187090172145,0.920278006070538,0.357427499451841,0.397978037772804,bssS,ECB_01056,b1060,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044275.1,5.23826276580893,-1.81367279818695,0.454895838655288,-3.98700679159502,6.69121109106733e-05,0.000239190730169233,dinI,ECB_01057,b1061,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044276.1,74.1207635137798,-2.16539128860569,0.290790762735691,-7.44656146651357,9.58044108717888e-14,2.34363327490839e-12,pyrC,ECB_01058,b1062,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044277.1,10.4773203023331,-0.382280136943903,0.257879207553834,-1.48239999870521,0.138233894328911,0.166837520475026,yceB,ECB_01059,b1063,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044278.1,26.3121471056704,-0.638688904600926,0.307807056438831,-2.07496511610302,0.0379897679239454,0.0534465490363489,grxB,ECB_01060,b1064,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044279.1,1.6348065213387,2.35720992632383,0.772470128277805,3.05152243437445,0.00227684033170733,0.00585371184889148,yceL,ECB_01061,b1065,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044280.1,3.5242292108739,0.610794266598801,0.545892472452606,1.11889116890475,0.263186570907072,0.300601247189332,rimJ,ECB_01062,b1066,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044281.1,30.0846507613496,-1.16414367302916,0.265345377197067,-4.387277009784,1.1477857009582e-05,4.62216403899385e-05,yceH,ECB_01063,b1067,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044282.1,6.42112991973124,-0.763395104249013,0.423680161365558,-1.80181932944069,0.0715738355555109,0.0925518867656666,mviM,ECB_01064,b1068,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044283.1,1.80538272578335,2.43727584479747,0.76667027181631,3.17904050071401,0.00147763443275777,0.00404314329764606,mviN,ECB_01065,b1069,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044284.1,42.6667409487032,-2.92156218362046,0.326454386957775,-8.94937332852672,3.57506128794071e-19,5.85952545093482e-16,flgN,ECB_01066,b1070,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044285.1,63.2202486987428,-3.66945998996014,0.510747428944269,-7.18449038019638,6.74583313006027e-13,1.27085293105388e-11,flgM,ECB_01067,b1071,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044286.1,5.33549415862581,-0.900292730939793,0.495371068564694,-1.8174108018628,0.0691542349935807,0.0897772603203792,flgA,ECB_01068,b1072,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044287.1,37.5397514320747,-4.44733114825277,0.57250407443104,-7.76820872877205,7.96038084713478e-15,3.32553349823269e-13,flgB,ECB_01069,b1073,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044288.1,23.0432544006483,-3.51724846129547,0.439153136356438,-8.00916165708696,1.15493014152838e-15,8.60422955438646e-14,flgC,ECB_01070,b1074,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044289.1,21.8236991038289,-3.02309388248052,0.506189660540713,-5.97225529903405,2.33995968097499e-09,1.73146452240091e-08,flgD,ECB_01071,b1075,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044290.1,139.359707338758,-3.8962367135166,0.402486533144724,-9.68041510128144,3.65230039718547e-22,1.1972240701974e-18,flgE,ECB_01072,b1076,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044291.1,35.5575696586595,-2.90514236173889,0.478633313677178,-6.06966184493022,1.28179858392058e-09,9.98036997171419e-09,flgF,ECB_01073,b1077,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044292.1,33.8618618747081,-3.27078261642427,0.406656303898681,-8.04311302952085,8.75844719141663e-16,7.01915603633066e-14,flgG,ECB_01074,b1078,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044293.1,37.9217832853343,-3.22030422895254,0.419689871682133,-7.67305681227294,1.67945057294901e-14,5.85663721077325e-13,flgH,ECB_01075,b1079,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044294.1,20.9418190835071,-2.21479046153507,0.385845400870477,-5.74009812359677,9.46217093924178e-09,6.13853034786184e-08,flgI,ECB_01076,b1080,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044295.1,25.3546824156713,-2.07021660833302,0.480951934425499,-4.30441476611568,1.67427734762552e-05,6.60442977799812e-05,flgJ,ECB_01077,b1081,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044296.1,73.9359353680302,-2.77661748158665,0.395040686095893,-7.02868737148924,2.08485516699775e-12,3.23893613147802e-11,flgK,ECB_01078,b1082,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044297.1,52.9367947230875,-3.29663759276549,0.394154319722827,-8.36382459307745,6.07171696609221e-17,1.04753095867633e-14,flgL,ECB_01079,b1083,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044298.1,198.756532496762,-1.90976250319586,0.2477401004818,-7.70873386860584,1.27072085812252e-14,4.73343519650638e-13,rne,ECB_01080,b1084,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044300.1,9.14641512569355,-0.138081752261349,0.421409351063997,-0.327666559635454,0.743163790232901,0.767756351838465,rluC,ECB_01082,b1086,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044301.1,17.5673243720616,-0.686633966993778,0.357288519883709,-1.9217912940983,0.0546320242242158,0.0729168466640796,yceF,ECB_01083,b1087,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044302.1,29.7544664476423,-1.99291761264677,0.357323212604873,-5.57735277850682,2.44206305272173e-08,1.450196138917e-07,yceD,ECB_01084,b1088,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044303.1,97.7682861005555,-2.19646606452824,0.272805368645037,-8.05140337024011,8.18500248602024e-16,7.01915603633066e-14,rpmF,ECB_01085,b1089,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044304.1,7.04233148637997,0.422378938093004,0.374808641867295,1.12691888849925,0.259776776500681,0.297017186386198,plsX,ECB_01086,b1090,1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044305.1,79.0235836865188,-1.74653238185415,0.286811612164725,-6.08947583632376,1.13280960449537e-09,8.96944416313001e-09,fabH,ECB_01087,b1091,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044306.1,121.94348898793,-2.35885166459151,0.291548550935871,-8.09076792534073,5.92897275078017e-16,5.64943833180224e-14,fabD,ECB_01088,b1092,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044307.1,59.2663045740269,-1.94583753317208,0.276523074343917,-7.03679986846958,1.96705061147476e-12,3.08516359062884e-11,fabG,ECB_01089,b1093,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
YP_003044308.1,25.9862193995873,-1.8370654034147,0.349732329700103,-5.25277547257351,1.49824137222939e-07,7.85797634906869e-07,acpP,ECB_01090,b1094,-1,protein_wo_NA,Exp,Na_mM_Levels,baseNahighNa
