"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_long","MF_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"2549",7,"GOTERM_MF_ALL","GO:0043169~cation binding",321,19.8270537368746,2.96612935720581e-26,1391,2876,21998,1.76511180057773,3.35765843235697e-23,4.79665490336711e-24,4.76043137934606e-25,"cation binding","gene_955","948426","priA",0.0312326065205697,1.58568810289171,1,1.50539177016418,1.50539177016418,25,123,173,"cation binding
 padj:0.00000 N( -173/ +123/ 2876)","cation binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2550",8,"GOTERM_MF_ALL","GO:0043167~ion binding",321,19.8270537368746,7.29607507555287e-26,1391,2891,21998,1.75595348960966,8.25915698552585e-23,1.03239462319073e-23,1.17096931903353e-24,"ion binding","gene_955","948426","priA",0.0312326065205697,1.58568810289171,1,1.50539177016418,1.50539177016418,25,123,173,"ion binding
 padj:0.00000 N( -173/ +123/ 2891)","ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2551",9,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",340,21.0006176652254,9.74364704390328e-25,1391,3175,21998,1.69352360789553,1.10298084536985e-21,1.22553427263317e-22,1.56378760165622e-23,"nucleotide binding","gene_1013","948426","priA",0.0312326065205697,1.58568810289171,1,1.50539177016418,1.50539177016418,10,114,198,"nucleotide binding
 padj:0.00000 N( -198/ +114/ 3175)","nucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2552",1,"GOTERM_MF_ALL","GO:0005515~protein binding",447,27.609635577517,1.58236167229639e-209,1391,1395,21998,5.06744896144957,1.79123341303952e-206,1.79123341303952e-206,2.53958046029737e-208,"protein binding","gene_1328","948426","priA",0.0312326065205697,1.58568810289171,1,1.50539177016418,1.50539177016418,24,128,294,"protein binding
 padj:0.00000 N( -294/ +128/ 1395)","protein binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2553",21,"GOTERM_MF_ALL","GO:0003824~catalytic activity",1005,62.0753551575046,1.20421946283555e-14,1391,13817,21998,1.15029272174168,1.35731426098573e-11,7.14428516346288e-13,1.9240165016754e-13,"catalytic activity","gene_2329","948426","priA",0.0312326065205697,1.58568810289171,1,1.50539177016418,1.50539177016418,60,369,541,"catalytic activity
 padj:0.00000 N( -541/ +369/ 13817)","catalytic activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2554",5,"GOTERM_MF_ALL","GO:0005488~binding",1052,64.9783817171093,2.44995082892486e-31,1391,13515,21998,1.23099349366322,2.77334433834294e-28,5.54668867668587e-29,3.93200073204344e-30,"binding","gene_2490","948426","priA",0.0312326065205697,1.58568810289171,1,1.50539177016418,1.50539177016418,69,370,588,"binding
 padj:0.00000 N( -588/ +370/ 13515)","binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2555",29,"GOTERM_MF_ALL","GO:0016740~transferase activity",333,20.568252007412,2.11877636243003e-08,1391,4000,21998,1.3165589503954,2.39842610841867e-05,9.22482217280418e-07,3.40048820324235e-07,"transferase activity","gene_351","947943","yhhY",0.0314207034372,2.19181006862554,1,1.50278409633377,1.50278409633377,22,102,191,"transferase activity
 padj:0.00000 N( -191/ +102/ 4000)","transferase activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2556",21,"GOTERM_MF_ALL","GO:0003824~catalytic activity",1005,62.0753551575046,1.20421946283555e-14,1391,13817,21998,1.15029272174168,1.35731426098573e-11,7.14428516346288e-13,1.9240165016754e-13,"catalytic activity","gene_1022","947943","yhhY",0.0314207034372,2.19181006862554,1,1.50278409633377,1.50278409633377,59,369,541,"catalytic activity
 padj:0.00000 N( -541/ +369/ 13817)","catalytic activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2557",5,"GOTERM_MF_ALL","GO:0005488~binding",1052,64.9783817171093,2.44995082892486e-31,1391,13515,21998,1.23099349366322,2.77334433834294e-28,5.54668867668587e-29,3.93200073204344e-30,"binding","gene_2714","945206","ybdM",0.0314506185875295,1.9984336489045,1,1.50237080819936,1.50237080819936,68,370,588,"binding
 padj:0.00000 N( -588/ +370/ 13515)","binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2558",36,"GOTERM_MF_ALL","GO:0008270~zinc ion binding",80,4.94132180358246,5.69107033203115e-06,1391,751,21998,1.68463615730189,0.00642160276015724,0.000195202459085553,9.13338104698846e-05,"zinc ion binding","gene_119","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,5,22,46,"zinc ion binding
 padj:0.00009 N( -46/ +22/ 751)","zinc ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2559",23,"GOTERM_MF_ALL","GO:0016829~lyase activity",115,7.10315009264978,1.6555321008832e-11,1391,946,21998,1.92248416656154,1.87406137275303e-08,8.92410145780786e-10,2.65701238788552e-10,"lyase activity","gene_180","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,6,46,65,"lyase activity
 padj:0.00000 N( -65/ +46/ 946)","lyase activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2560",21,"GOTERM_MF_ALL","GO:0003824~catalytic activity",1005,62.0753551575046,1.20421946283555e-14,1391,13817,21998,1.15029272174168,1.35731426098573e-11,7.14428516346288e-13,1.9240165016754e-13,"catalytic activity","gene_261","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,58,369,541,"catalytic activity
 padj:0.00000 N( -541/ +369/ 13817)","catalytic activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2561",5,"GOTERM_MF_ALL","GO:0005488~binding",1052,64.9783817171093,2.44995082892486e-31,1391,13515,21998,1.23099349366322,2.77334433834294e-28,5.54668867668587e-29,3.93200073204344e-30,"binding","gene_272","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,67,370,588,"binding
 padj:0.00000 N( -588/ +370/ 13515)","binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2562",6,"GOTERM_MF_ALL","GO:0046872~metal ion binding",315,19.4564546016059,1.73343351341425e-26,1391,2793,21998,1.78359269849678,1.96224673718493e-23,3.27041122864155e-24,2.78204026106294e-25,"metal ion binding","gene_309","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,23,118,172,"metal ion binding
 padj:0.00000 N( -172/ +118/ 2793)","metal ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2563",7,"GOTERM_MF_ALL","GO:0043169~cation binding",321,19.8270537368746,2.96612935720581e-26,1391,2876,21998,1.76511180057773,3.35765843235697e-23,4.79665490336711e-24,4.76043137934606e-25,"cation binding","gene_315","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,24,123,173,"cation binding
 padj:0.00000 N( -173/ +123/ 2876)","cation binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2564",8,"GOTERM_MF_ALL","GO:0043167~ion binding",321,19.8270537368746,7.29607507555287e-26,1391,2891,21998,1.75595348960966,8.25915698552585e-23,1.03239462319073e-23,1.17096931903353e-24,"ion binding","gene_315","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,24,123,173,"ion binding
 padj:0.00000 N( -173/ +123/ 2891)","ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2565",18,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",229,14.1445336627548,8.68852552081985e-18,1391,2075,21998,1.74531350419651,9.83541088956807e-15,6.14713180598004e-16,1.39444793360339e-16,"transition metal ion binding","gene_508","946636","gatY",0.0318011706115976,2.25140694136789,1,1.49755689319795,1.49755689319795,16,93,114,"transition metal ion binding
 padj:0.00000 N( -114/ +93/ 2075)","transition metal ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2566",1,"GOTERM_MF_ALL","GO:0005515~protein binding",447,27.609635577517,1.58236167229639e-209,1391,1395,21998,5.06744896144957,1.79123341303952e-206,1.79123341303952e-206,2.53958046029737e-208,"protein binding","gene_155","946392","cheZ",0.0322107689291038,1.80266250042297,1,1.4919989076646,1.4919989076646,23,128,294,"protein binding
 padj:0.00000 N( -294/ +128/ 1395)","protein binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2567",21,"GOTERM_MF_ALL","GO:0003824~catalytic activity",1005,62.0753551575046,1.20421946283555e-14,1391,13817,21998,1.15029272174168,1.35731426098573e-11,7.14428516346288e-13,1.9240165016754e-13,"catalytic activity","gene_857","946392","cheZ",0.0322107689291038,1.80266250042297,1,1.4919989076646,1.4919989076646,57,369,541,"catalytic activity
 padj:0.00000 N( -541/ +369/ 13817)","catalytic activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2568",5,"GOTERM_MF_ALL","GO:0005488~binding",1052,64.9783817171093,2.44995082892486e-31,1391,13515,21998,1.23099349366322,2.77334433834294e-28,5.54668867668587e-29,3.93200073204344e-30,"binding","gene_897","946392","cheZ",0.0322107689291038,1.80266250042297,1,1.4919989076646,1.4919989076646,66,370,588,"binding
 padj:0.00000 N( -588/ +370/ 13515)","binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2569",29,"GOTERM_MF_ALL","GO:0016740~transferase activity",333,20.568252007412,2.11877636243003e-08,1391,4000,21998,1.3165589503954,2.39842610841867e-05,9.22482217280418e-07,3.40048820324235e-07,"transferase activity","gene_683","946074","tam",0.0333713491970471,1.506386443305,1,1.47662623455026,1.47662623455026,21,102,191,"transferase activity
 padj:0.00000 N( -191/ +102/ 4000)","transferase activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2570",21,"GOTERM_MF_ALL","GO:0003824~catalytic activity",1005,62.0753551575046,1.20421946283555e-14,1391,13817,21998,1.15029272174168,1.35731426098573e-11,7.14428516346288e-13,1.9240165016754e-13,"catalytic activity","gene_2075","946074","tam",0.0333713491970471,1.506386443305,1,1.47662623455026,1.47662623455026,56,369,541,"catalytic activity
 padj:0.00000 N( -541/ +369/ 13817)","catalytic activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2571",51,"GOTERM_MF_ALL","GO:0051539~4 iron, 4 sulfur cluster binding",50,3.08832612723904,0.00130876667292631,1391,496,21998,1.5942058393822,0.772929379192594,0.0310501568573466,0.0207992020161141,"4 iron, 4 sulfur cluster binding","gene_23","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,6,31,17,"4 iron, 4 sulfur cluster binding
 padj:0.02080 N( -17/ +31/ 496)","4 iron, 4 sulfur cluster binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2572",47,"GOTERM_MF_ALL","GO:0051540~metal cluster binding",72,4.44718962322421,0.00090702923235741,1391,771,21998,1.47684251455298,0.642000261181884,0.0230755688446205,0.0144582553195949,"metal cluster binding","gene_121","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,8,41,26,"metal cluster binding
 padj:0.01446 N( -26/ +41/ 771)","metal cluster binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2573",48,"GOTERM_MF_ALL","GO:0051536~iron-sulfur cluster binding",72,4.44718962322421,0.00090702923235741,1391,771,21998,1.47684251455298,0.642000261181884,0.0230755688446205,0.0144582553195949,"iron-sulfur cluster binding","gene_121","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,8,41,26,"iron-sulfur cluster binding
 padj:0.01446 N( -26/ +41/ 771)","iron-sulfur cluster binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2574",36,"GOTERM_MF_ALL","GO:0008270~zinc ion binding",80,4.94132180358246,5.69107033203115e-06,1391,751,21998,1.68463615730189,0.00642160276015724,0.000195202459085553,9.13338104698846e-05,"zinc ion binding","gene_143","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,4,22,46,"zinc ion binding
 padj:0.00009 N( -46/ +22/ 751)","zinc ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2575",24,"GOTERM_MF_ALL","GO:0005506~iron ion binding",107,6.60901791229154,2.58943613344718e-10,1391,896,21998,1.88856456043956,2.93124162387137e-07,1.33238273747338e-08,4.15586542956703e-09,"iron ion binding","gene_181","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,12,54,46,"iron ion binding
 padj:0.00000 N( -46/ +54/ 896)","iron ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2576",18,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",229,14.1445336627548,8.68852552081985e-18,1391,2075,21998,1.74531350419651,9.83541088956807e-15,6.14713180598004e-16,1.39444793360339e-16,"transition metal ion binding","gene_196","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,15,93,114,"transition metal ion binding
 padj:0.00000 N( -114/ +93/ 2075)","transition metal ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2577",21,"GOTERM_MF_ALL","GO:0003824~catalytic activity",1005,62.0753551575046,1.20421946283555e-14,1391,13817,21998,1.15029272174168,1.35731426098573e-11,7.14428516346288e-13,1.9240165016754e-13,"catalytic activity","gene_485","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,55,369,541,"catalytic activity
 padj:0.00000 N( -541/ +369/ 13817)","catalytic activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2578",5,"GOTERM_MF_ALL","GO:0005488~binding",1052,64.9783817171093,2.44995082892486e-31,1391,13515,21998,1.23099349366322,2.77334433834294e-28,5.54668867668587e-29,3.93200073204344e-30,"binding","gene_521","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,65,370,588,"binding
 padj:0.00000 N( -588/ +370/ 13515)","binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2579",6,"GOTERM_MF_ALL","GO:0046872~metal ion binding",315,19.4564546016059,1.73343351341425e-26,1391,2793,21998,1.78359269849678,1.96224673718493e-23,3.27041122864155e-24,2.78204026106294e-25,"metal ion binding","gene_597","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,22,118,172,"metal ion binding
 padj:0.00000 N( -172/ +118/ 2793)","metal ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2580",7,"GOTERM_MF_ALL","GO:0043169~cation binding",321,19.8270537368746,2.96612935720581e-26,1391,2876,21998,1.76511180057773,3.35765843235697e-23,4.79665490336711e-24,4.76043137934606e-25,"cation binding","gene_607","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,23,123,173,"cation binding
 padj:0.00000 N( -173/ +123/ 2876)","cation binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2581",8,"GOTERM_MF_ALL","GO:0043167~ion binding",321,19.8270537368746,7.29607507555287e-26,1391,2891,21998,1.75595348960966,8.25915698552585e-23,1.03239462319073e-23,1.17096931903353e-24,"ion binding","gene_607","949013","aslB",0.0338242304813083,2.05402464131012,1,1.47077207504144,1.47077207504144,23,123,173,"ion binding
 padj:0.00000 N( -173/ +123/ 2891)","ion binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2582",43,"GOTERM_MF_ALL","GO:0016772~transferase activity, transferring phosphorus-containing groups",140,8.6473131562693,0.000300291695810481,1391,1655,21998,1.33778433216556,0.28821633069666,0.00846351232926734,0.0048085981847551,"transferase activity, transferring phosphorus-containing groups","gene_163","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,9,55,69,"transferase activity, transferring phosphorus-containing groups
 padj:0.00481 N( -69/ +55/ 1655)","transferase activity, transferring phosphorus-containing groups","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2583",17,"GOTERM_MF_ALL","GO:0005524~ATP binding",247,15.2563310685608,1.52405835906976e-19,1391,2225,21998,1.75558962511814,1.72523406246697e-16,1.15015604164464e-17,2.44600769647652e-18,"ATP binding","gene_550","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,8,92,138,"ATP binding
 padj:0.00000 N( -138/ +92/ 2225)","ATP binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2584",16,"GOTERM_MF_ALL","GO:0032559~adenyl ribonucleotide binding",248,15.3180975911056,1.06144304338174e-19,1391,2231,21998,1.75795671798051,1.20155352510813e-16,8.58252517934377e-18,1.70354228106323e-18,"adenyl ribonucleotide binding","gene_551","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,8,92,139,"adenyl ribonucleotide binding
 padj:0.00000 N( -139/ +92/ 2231)","adenyl ribonucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2585",13,"GOTERM_MF_ALL","GO:0032555~purine ribonucleotide binding",263,16.2445954292773,1.82128795667597e-20,1391,2385,21998,1.74390744935622,2.0616979669572e-17,1.718081639131e-18,2.92304053386023e-19,"purine ribonucleotide binding","gene_582","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,8,95,149,"purine ribonucleotide binding
 padj:0.00000 N( -149/ +95/ 2385)","purine ribonucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2586",14,"GOTERM_MF_ALL","GO:0032553~ribonucleotide binding",263,16.2445954292773,1.82128795667597e-20,1391,2385,21998,1.74390744935622,2.0616979669572e-17,1.718081639131e-18,2.92304053386023e-19,"ribonucleotide binding","gene_582","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,8,95,149,"ribonucleotide binding
 padj:0.00000 N( -149/ +95/ 2385)","ribonucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2587",11,"GOTERM_MF_ALL","GO:0030554~adenyl nucleotide binding",276,17.0475602223595,4.90712361880909e-21,1391,2523,21998,1.73000715487964,5.55486393649189e-18,5.04987630590172e-19,7.87559220927402e-20,"adenyl nucleotide binding","gene_609","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,9,104,149,"adenyl nucleotide binding
 padj:0.00000 N( -149/ +104/ 2523)","adenyl nucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2588",12,"GOTERM_MF_ALL","GO:0001883~purine nucleoside binding",276,17.0475602223595,4.90712361880909e-21,1391,2523,21998,1.73000715487964,5.55486393649189e-18,5.04987630590172e-19,7.87559220927402e-20,"purine nucleoside binding","gene_609","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,9,104,149,"purine nucleoside binding
 padj:0.00000 N( -149/ +104/ 2523)","purine nucleoside binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2589",15,"GOTERM_MF_ALL","GO:0001882~nucleoside binding",277,17.1093267449043,2.53423016208019e-20,1391,2565,21998,1.70784505796803,2.86874854347477e-17,2.20672964882675e-18,4.0672632017022e-19,"nucleoside binding","gene_611","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,9,104,150,"nucleoside binding
 padj:0.00000 N( -150/ +104/ 2565)","nucleoside binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2590",10,"GOTERM_MF_ALL","GO:0017076~purine nucleotide binding",291,17.9740580605312,7.67075874733542e-22,1391,2677,21998,1.71909819972409,8.68329890198369e-19,8.68329890198369e-20,1.2311034431286e-20,"purine nucleotide binding","gene_640","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,9,107,159,"purine nucleotide binding
 padj:0.00000 N( -159/ +107/ 2677)","purine nucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2591",29,"GOTERM_MF_ALL","GO:0016740~transferase activity",333,20.568252007412,2.11877636243003e-08,1391,4000,21998,1.3165589503954,2.39842610841867e-05,9.22482217280418e-07,3.40048820324235e-07,"transferase activity","gene_688","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,20,102,191,"transferase activity
 padj:0.00000 N( -191/ +102/ 4000)","transferase activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2592",9,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",340,21.0006176652254,9.74364704390328e-25,1391,3175,21998,1.69352360789553,1.10298084536985e-21,1.22553427263317e-22,1.56378760165622e-23,"nucleotide binding","gene_756","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,9,114,198,"nucleotide binding
 padj:0.00000 N( -198/ +114/ 3175)","nucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2593",1,"GOTERM_MF_ALL","GO:0005515~protein binding",447,27.609635577517,1.58236167229639e-209,1391,1395,21998,5.06744896144957,1.79123341303952e-206,1.79123341303952e-206,2.53958046029737e-208,"protein binding","gene_986","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,22,128,294,"protein binding
 padj:0.00000 N( -294/ +128/ 1395)","protein binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2594",21,"GOTERM_MF_ALL","GO:0003824~catalytic activity",1005,62.0753551575046,1.20421946283555e-14,1391,13817,21998,1.15029272174168,1.35731426098573e-11,7.14428516346288e-13,1.9240165016754e-13,"catalytic activity","gene_2914","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,54,369,541,"catalytic activity
 padj:0.00000 N( -541/ +369/ 13817)","catalytic activity","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2595",5,"GOTERM_MF_ALL","GO:0005488~binding",1052,64.9783817171093,2.44995082892486e-31,1391,13515,21998,1.23099349366322,2.77334433834294e-28,5.54668867668587e-29,3.93200073204344e-30,"binding","gene_3100","946731","inaA",0.0341146187047895,1.55362963441496,1,1.46705947841694,1.46705947841694,64,370,588,"binding
 padj:0.00000 N( -588/ +370/ 13515)","binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2596",1,"GOTERM_MF_ALL","GO:0005515~protein binding",447,27.609635577517,1.58236167229639e-209,1391,1395,21998,5.06744896144957,1.79123341303952e-206,1.79123341303952e-206,2.53958046029737e-208,"protein binding","gene_299","946182","torR",0.0346150616327922,1.50787216277137,1,1.46073489078206,1.46073489078206,21,128,294,"protein binding
 padj:0.00000 N( -294/ +128/ 1395)","protein binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2597",5,"GOTERM_MF_ALL","GO:0005488~binding",1052,64.9783817171093,2.44995082892486e-31,1391,13515,21998,1.23099349366322,2.77334433834294e-28,5.54668867668587e-29,3.93200073204344e-30,"binding","gene_1793","946182","torR",0.0346150616327922,1.50787216277137,1,1.46073489078206,1.46073489078206,63,370,588,"binding
 padj:0.00000 N( -588/ +370/ 13515)","binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2598",16,"GOTERM_MF_ALL","GO:0032559~adenyl ribonucleotide binding",248,15.3180975911056,1.06144304338174e-19,1391,2231,21998,1.75795671798051,1.20155352510813e-16,8.58252517934377e-18,1.70354228106323e-18,"adenyl ribonucleotide binding","gene_81","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,7,92,139,"adenyl ribonucleotide binding
 padj:0.00000 N( -139/ +92/ 2231)","adenyl ribonucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2599",17,"GOTERM_MF_ALL","GO:0005524~ATP binding",247,15.2563310685608,1.52405835906976e-19,1391,2225,21998,1.75558962511814,1.72523406246697e-16,1.15015604164464e-17,2.44600769647652e-18,"ATP binding","gene_81","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,7,92,138,"ATP binding
 padj:0.00000 N( -138/ +92/ 2225)","ATP binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2600",43,"GOTERM_MF_ALL","GO:0016772~transferase activity, transferring phosphorus-containing groups",140,8.6473131562693,0.000300291695810481,1391,1655,21998,1.33778433216556,0.28821633069666,0.00846351232926734,0.0048085981847551,"transferase activity, transferring phosphorus-containing groups","gene_85","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,8,55,69,"transferase activity, transferring phosphorus-containing groups
 padj:0.00481 N( -69/ +55/ 1655)","transferase activity, transferring phosphorus-containing groups","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2601",11,"GOTERM_MF_ALL","GO:0030554~adenyl nucleotide binding",276,17.0475602223595,4.90712361880909e-21,1391,2523,21998,1.73000715487964,5.55486393649189e-18,5.04987630590172e-19,7.87559220927402e-20,"adenyl nucleotide binding","gene_87","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,8,104,149,"adenyl nucleotide binding
 padj:0.00000 N( -149/ +104/ 2523)","adenyl nucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2602",12,"GOTERM_MF_ALL","GO:0001883~purine nucleoside binding",276,17.0475602223595,4.90712361880909e-21,1391,2523,21998,1.73000715487964,5.55486393649189e-18,5.04987630590172e-19,7.87559220927402e-20,"purine nucleoside binding","gene_87","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,8,104,149,"purine nucleoside binding
 padj:0.00000 N( -149/ +104/ 2523)","purine nucleoside binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2603",13,"GOTERM_MF_ALL","GO:0032555~purine ribonucleotide binding",263,16.2445954292773,1.82128795667597e-20,1391,2385,21998,1.74390744935622,2.0616979669572e-17,1.718081639131e-18,2.92304053386023e-19,"purine ribonucleotide binding","gene_87","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,7,95,149,"purine ribonucleotide binding
 padj:0.00000 N( -149/ +95/ 2385)","purine ribonucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2604",14,"GOTERM_MF_ALL","GO:0032553~ribonucleotide binding",263,16.2445954292773,1.82128795667597e-20,1391,2385,21998,1.74390744935622,2.0616979669572e-17,1.718081639131e-18,2.92304053386023e-19,"ribonucleotide binding","gene_87","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,7,95,149,"ribonucleotide binding
 padj:0.00000 N( -149/ +95/ 2385)","ribonucleotide binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
"2605",15,"GOTERM_MF_ALL","GO:0001882~nucleoside binding",277,17.1093267449043,2.53423016208019e-20,1391,2565,21998,1.70784505796803,2.86874854347477e-17,2.20672964882675e-18,4.0672632017022e-19,"nucleoside binding","gene_87","948207","dgoK",0.0347240794830534,1.94026721309425,1,1.45936925835433,1.45936925835433,8,104,150,"nucleoside binding
 padj:0.00000 N( -150/ +104/ 2565)","nucleoside binding","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg"
