"","ID","KEGG_Path","padj_gene","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"88","selA","eco00450:Selenoamino acid metabolism",0.000338523071565593,-1,-3.47041172723829,0.00583335366530169,14,3.47041172723829,-5,0,5,"Selenoamino acid metabolism
 padj:0.00583 N( -5/ +0/ 14)","Selenoamino acid metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"89","pepN","eco00480:Glutathione metabolism",0.024500504814224,-1,-1.61082496723656,0.0130055721874327,16,1.61082496723656,-1,0,5,"Glutathione metabolism
 padj:0.01301 N( -5/ +0/ 16)","Glutathione metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"90","gor","eco00480:Glutathione metabolism",0.0234585311608925,-1,-1.62969918440676,0.0130055721874327,16,1.62969918440676,-2,0,5,"Glutathione metabolism
 padj:0.01301 N( -5/ +0/ 16)","Glutathione metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"91","zwf","eco00480:Glutathione metabolism",0.00158601117455734,-1,-2.79969375709944,0.0130055721874327,16,2.79969375709944,-3,0,5,"Glutathione metabolism
 padj:0.01301 N( -5/ +0/ 16)","Glutathione metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"92","gshB","eco00480:Glutathione metabolism",0.000595999540372003,-1,-3.22475407518255,0.0130055721874327,16,3.22475407518255,-4,0,5,"Glutathione metabolism
 padj:0.01301 N( -5/ +0/ 16)","Glutathione metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"93","speE","eco00480:Glutathione metabolism",2.43988328825239e-05,-1,-4.61263094762859,0.0130055721874327,16,4.61263094762859,-5,0,5,"Glutathione metabolism
 padj:0.01301 N( -5/ +0/ 16)","Glutathione metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"94","malS","eco00500:Starch and sucrose metabolism",0.00323721424819023,1,2.48982855678289,0.0204987776952297,29,2.48982855678289,1,1,5,"Starch and sucrose metabolism
 padj:0.02050 N( -5/ +1/ 29)","Starch and sucrose metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"95","treA","eco00500:Starch and sucrose metabolism",0.031499863560999,-1,-1.50169132731623,0.0204987776952297,29,1.50169132731623,-1,1,5,"Starch and sucrose metabolism
 padj:0.02050 N( -5/ +1/ 29)","Starch and sucrose metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"96","glgP","eco00500:Starch and sucrose metabolism",0.0281755064242199,-1,-1.55012826923864,0.0204987776952297,29,1.55012826923864,-2,1,5,"Starch and sucrose metabolism
 padj:0.02050 N( -5/ +1/ 29)","Starch and sucrose metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"97","glgC","eco00500:Starch and sucrose metabolism",0.0233527049507942,-1,-1.63166280772461,0.0204987776952297,29,1.63166280772461,-3,1,5,"Starch and sucrose metabolism
 padj:0.02050 N( -5/ +1/ 29)","Starch and sucrose metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"98","galF","eco00500:Starch and sucrose metabolism",0.00673784189093176,-1,-2.17147918431683,0.0204987776952297,29,2.17147918431683,-4,1,5,"Starch and sucrose metabolism
 padj:0.02050 N( -5/ +1/ 29)","Starch and sucrose metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"99","crr","eco00500:Starch and sucrose metabolism",0.000617139072616499,-1,-3.20961695644649,0.0204987776952297,29,3.20961695644649,-5,1,5,"Starch and sucrose metabolism
 padj:0.02050 N( -5/ +1/ 29)","Starch and sucrose metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"100","manY","eco00520:Amino sugar and nucleotide sugar metabolism",0.0247017177404512,-1,-1.60727284515085,0.0141396751660605,35,1.60727284515085,-1,0,7,"Amino sugar and nucleotide sugar metabolism
 padj:0.01414 N( -7/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"101","glgC","eco00520:Amino sugar and nucleotide sugar metabolism",0.0233527049507942,-1,-1.63166280772461,0.0141396751660605,35,1.63166280772461,-2,0,7,"Amino sugar and nucleotide sugar metabolism
 padj:0.01414 N( -7/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"102","galF","eco00520:Amino sugar and nucleotide sugar metabolism",0.00673784189093176,-1,-2.17147918431683,0.0141396751660605,35,2.17147918431683,-3,0,7,"Amino sugar and nucleotide sugar metabolism
 padj:0.01414 N( -7/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"103","crr","eco00520:Amino sugar and nucleotide sugar metabolism",0.000617139072616499,-1,-3.20961695644649,0.0141396751660605,35,3.20961695644649,-4,0,7,"Amino sugar and nucleotide sugar metabolism
 padj:0.01414 N( -7/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"104","manX","eco00520:Amino sugar and nucleotide sugar metabolism",0.000582986687294533,-1,-3.23434136239456,0.0141396751660605,35,3.23434136239456,-5,0,7,"Amino sugar and nucleotide sugar metabolism
 padj:0.01414 N( -7/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"105","ptsG","eco00520:Amino sugar and nucleotide sugar metabolism",0.000225554361104653,-1,-3.64674877137995,0.0141396751660605,35,3.64674877137995,-6,0,7,"Amino sugar and nucleotide sugar metabolism
 padj:0.01414 N( -7/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"106","galE","eco00520:Amino sugar and nucleotide sugar metabolism",2.87402006145389e-05,-1,-4.54151020469577,0.0141396751660605,35,4.54151020469577,-7,0,7,"Amino sugar and nucleotide sugar metabolism
 padj:0.01414 N( -7/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"107","aceE","eco00620:Pyruvate metabolism",0.0491294843339539,-1,-1.30865779422247,2.29575355651379e-05,40,1.30865779422247,-1,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"108","ackA","eco00620:Pyruvate metabolism",0.0382584222934819,-1,-1.41727294344,2.29575355651379e-05,40,1.41727294344,-2,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"109","aceB","eco00620:Pyruvate metabolism",0.0333576448361078,-1,-1.4768046196287,2.29575355651379e-05,40,1.4768046196287,-3,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"110","ppc","eco00620:Pyruvate metabolism",0.0218537899526939,-1,-1.66047323545283,2.29575355651379e-05,40,1.66047323545283,-4,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"111","leuA","eco00620:Pyruvate metabolism",0.0127274872814214,-1,-1.8952573282809,2.29575355651379e-05,40,1.8952573282809,-5,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"112","pykF","eco00620:Pyruvate metabolism",0.00579841271079105,-1,-2.23669087631454,2.29575355651379e-05,40,2.23669087631454,-6,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"113","mgsA","eco00620:Pyruvate metabolism",0.00122823449644691,-1,-2.91071870909833,2.29575355651379e-05,40,2.91071870909833,-7,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"114","poxB","eco00620:Pyruvate metabolism",0.000914652758395552,-1,-3.03874375154572,2.29575355651379e-05,40,3.03874375154572,-8,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"115","ybiC","eco00620:Pyruvate metabolism",0.000340058136145982,-1,-3.46844682987226,2.29575355651379e-05,40,3.46844682987226,-9,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"116","accB","eco00620:Pyruvate metabolism",0.000100936770272498,-1,-3.99595059573145,2.29575355651379e-05,40,3.99595059573145,-10,0,10,"Pyruvate metabolism
 padj:0.00002 N( -10/ +0/ 40)","Pyruvate metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"117","ilvE","eco00770:Pantothenate and CoA biosynthesis",0.0253305274722904,-1,-1.59635576654897,9.80254152027626e-06,16,1.59635576654897,-1,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"118","coaE","eco00770:Pantothenate and CoA biosynthesis",0.0244437572499872,-1,-1.61183203789259,9.80254152027626e-06,16,1.61183203789259,-2,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"119","ilvD","eco00770:Pantothenate and CoA biosynthesis",0.0127274872814214,-1,-1.8952573282809,9.80254152027626e-06,16,1.8952573282809,-3,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"120","ilvI","eco00770:Pantothenate and CoA biosynthesis",0.0113565330008144,-1,-1.94475423274706,9.80254152027626e-06,16,1.94475423274706,-4,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"121","panB","eco00770:Pantothenate and CoA biosynthesis",0.0102087890352398,-1,-1.991025770793,9.80254152027626e-06,16,1.991025770793,-5,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"122","ilvH","eco00770:Pantothenate and CoA biosynthesis",0.00785197663166281,-1,-2.10502100157776,9.80254152027626e-06,16,2.10502100157776,-6,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"123","coaD","eco00770:Pantothenate and CoA biosynthesis",0.00123709584628005,-1,-2.90759665130217,9.80254152027626e-06,16,2.90759665130217,-7,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"124","panD","eco00770:Pantothenate and CoA biosynthesis",0.000668411781861953,-1,-3.17495590355343,9.80254152027626e-06,16,3.17495590355343,-8,0,8,"Pantothenate and CoA biosynthesis
 padj:0.00001 N( -8/ +0/ 16)","Pantothenate and CoA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"125","metG","eco00970:Aminoacyl-tRNA biosynthesis",0.0313717395285624,-1,-1.50346139948171,0.00763990295176742,24,1.50346139948171,-1,0,6,"Aminoacyl-tRNA biosynthesis
 padj:0.00764 N( -6/ +0/ 24)","Aminoacyl-tRNA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"126","leuS","eco00970:Aminoacyl-tRNA biosynthesis",0.0294057878269492,-1,-1.53156718067911,0.00763990295176742,24,1.53156718067911,-2,0,6,"Aminoacyl-tRNA biosynthesis
 padj:0.00764 N( -6/ +0/ 24)","Aminoacyl-tRNA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"127","glnS","eco00970:Aminoacyl-tRNA biosynthesis",0.00382277931310699,-1,-2.41762077283274,0.00763990295176742,24,2.41762077283274,-3,0,6,"Aminoacyl-tRNA biosynthesis
 padj:0.00764 N( -6/ +0/ 24)","Aminoacyl-tRNA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"128","tyrS","eco00970:Aminoacyl-tRNA biosynthesis",0.00290297628511816,-1,-2.53715651197556,0.00763990295176742,24,2.53715651197556,-4,0,6,"Aminoacyl-tRNA biosynthesis
 padj:0.00764 N( -6/ +0/ 24)","Aminoacyl-tRNA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"129","gltX","eco00970:Aminoacyl-tRNA biosynthesis",0.00215759875783509,-1,-2.66602931658553,0.00763990295176742,24,2.66602931658553,-5,0,6,"Aminoacyl-tRNA biosynthesis
 padj:0.00764 N( -6/ +0/ 24)","Aminoacyl-tRNA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"130","selA","eco00970:Aminoacyl-tRNA biosynthesis",0.000338523071565593,-1,-3.47041172723829,0.00763990295176742,24,3.47041172723829,-6,0,6,"Aminoacyl-tRNA biosynthesis
 padj:0.00764 N( -6/ +0/ 24)","Aminoacyl-tRNA biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"131","rpmB","eco03010:Ribosome",0.015427319668878,1,1.81170952138539,1.85544182240704e-08,54,1.81170952138539,2,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"132","rpsS","eco03010:Ribosome",0.0255715983989616,1,1.59224212476392,1.85544182240704e-08,54,1.59224212476392,1,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"133","rpsH","eco03010:Ribosome",0.0112012980168943,-1,-1.95073164796276,1.85544182240704e-08,54,1.95073164796276,-1,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"134","rpsL","eco03010:Ribosome",0.0102087890352398,-1,-1.991025770793,1.85544182240704e-08,54,1.991025770793,-2,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"135","rplN","eco03010:Ribosome",0.00970140387800843,-1,-2.01316541497541,1.85544182240704e-08,54,2.01316541497541,-3,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"136","rplU","eco03010:Ribosome",0.00582557142320603,-1,-2.23466146879573,1.85544182240704e-08,54,2.23466146879573,-4,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"137","rplL","eco03010:Ribosome",0.0042565100378892,-1,-2.37094633809805,1.85544182240704e-08,54,2.37094633809805,-5,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"138","rplE","eco03010:Ribosome",0.00378126067070206,-1,-2.42236338242448,1.85544182240704e-08,54,2.42236338242448,-6,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"139","rplR","eco03010:Ribosome",0.000365483574381438,-1,-3.43713213639641,1.85544182240704e-08,54,3.43713213639641,-7,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"140","rpsN","eco03010:Ribosome",5.76361545937857e-05,-1,-4.23930500243143,1.85544182240704e-08,54,4.23930500243143,-8,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"141","rpmC","eco03010:Ribosome",2.43988328825239e-05,-1,-4.61263094762859,1.85544182240704e-08,54,4.61263094762859,-9,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"142","rpsQ","eco03010:Ribosome",5.89389286598648e-06,-1,-5.22959776263841,1.85544182240704e-08,54,5.22959776263841,-10,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"143","rpmA","eco03010:Ribosome",1.97459929987926e-06,-1,-5.70452102130691,1.85544182240704e-08,54,5.70452102130691,-11,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"144","rpsO","eco03010:Ribosome",2.42505815029212e-07,-1,-6.61527784302122,1.85544182240704e-08,54,6.61527784302122,-12,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"145","rpsF","eco03010:Ribosome",2.55622112804768e-08,-1,-7.59240157988101,1.85544182240704e-08,54,7.59240157988101,-13,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"146","rpsD","eco03010:Ribosome",3.7149051392686e-09,-1,-8.43005227154491,1.85544182240704e-08,54,8.43005227154491,-14,2,14,"Ribosome
 padj:0.00000 N( -14/ +2/ 54)","Ribosome","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
