"","ID","MF_Name","padj_gene","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"430","glcE","GO:0001883~purine nucleoside binding",0.000471429523434046,1,3.32658322312057,4.22712187475582e-09,468,3.32658322312057,11,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"431","lyxK","GO:0001883~purine nucleoside binding",0.00079978508691187,1,3.09702669814231,4.22712187475582e-09,468,3.09702669814231,10,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"432","aceK","GO:0001883~purine nucleoside binding",0.00887278380416012,1,2.0519401004493,4.22712187475582e-09,468,2.0519401004493,9,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"433","rhaB","GO:0001883~purine nucleoside binding",0.00893740342600204,1,2.04878863797755,4.22712187475582e-09,468,2.04878863797755,8,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"434","kdpA","GO:0001883~purine nucleoside binding",0.0123741808699273,1,1.90748354030913,4.22712187475582e-09,468,1.90748354030913,7,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"435","ilvB","GO:0001883~purine nucleoside binding",0.0204178505943359,1,1.68998997841715,4.22712187475582e-09,468,1.68998997841715,6,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"436","glpA","GO:0001883~purine nucleoside binding",0.0265998460337546,1,1.57512087716158,4.22712187475582e-09,468,1.57512087716158,5,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"437","argB","GO:0001883~purine nucleoside binding",0.0277072575702768,1,1.55740645801556,4.22712187475582e-09,468,1.55740645801556,4,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"438","hcaD","GO:0001883~purine nucleoside binding",0.0399270795698858,1,1.39873245472095,4.22712187475582e-09,468,1.39873245472095,3,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"439","mglA","GO:0001883~purine nucleoside binding",0.0449503119047014,1,1.34726729040415,4.22712187475582e-09,468,1.34726729040415,2,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"440","glnA","GO:0001883~purine nucleoside binding",0.0481672192271907,1,1.31724842549678,4.22712187475582e-09,468,1.31724842549678,1,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"441","ybbA","GO:0001883~purine nucleoside binding",0.0491039324913351,-1,-1.30888372598501,4.22712187475582e-09,468,1.30888372598501,-1,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"442","btuD","GO:0001883~purine nucleoside binding",0.0484406475776481,-1,-1.3147900596347,4.22712187475582e-09,468,1.3147900596347,-2,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"443","gshB","GO:0001883~purine nucleoside binding",0.047563351116615,-1,-1.32272755438591,4.22712187475582e-09,468,1.32272755438591,-3,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"444","msbA","GO:0001883~purine nucleoside binding",0.0456063388957354,-1,-1.34097478987696,4.22712187475582e-09,468,1.34097478987696,-4,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"445","mutS","GO:0001883~purine nucleoside binding",0.0433880631066165,-1,-1.36262973684668,4.22712187475582e-09,468,1.36262973684668,-5,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"446","thiD","GO:0001883~purine nucleoside binding",0.0430937028532387,-1,-1.36558618728464,4.22712187475582e-09,468,1.36558618728464,-6,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"447","grpE","GO:0001883~purine nucleoside binding",0.0420612841319058,-1,-1.37611747242746,4.22712187475582e-09,468,1.37611747242746,-7,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"448","uvrD","GO:0001883~purine nucleoside binding",0.0401060313141412,-1,-1.39679031143257,4.22712187475582e-09,468,1.39679031143257,-8,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"449","citA","GO:0001883~purine nucleoside binding",0.0375316965843018,-1,-1.42560180327819,4.22712187475582e-09,468,1.42560180327819,-9,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"450","yegI","GO:0001883~purine nucleoside binding",0.036777219622214,-1,-1.43442110675571,4.22712187475582e-09,468,1.43442110675571,-10,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"451","yhbG","GO:0001883~purine nucleoside binding",0.0362752298329086,-1,-1.44038982727485,4.22712187475582e-09,468,1.44038982727485,-11,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"452","mpl","GO:0001883~purine nucleoside binding",0.0360415420641672,-1,-1.44319663568323,4.22712187475582e-09,468,1.44319663568323,-12,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"453","ygaA","GO:0001883~purine nucleoside binding",0.0345492956452919,-1,-1.46156080213873,4.22712187475582e-09,468,1.46156080213873,-13,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"454","yieN","GO:0001883~purine nucleoside binding",0.0343518454305212,-1,-1.46404992705381,4.22712187475582e-09,468,1.46404992705381,-14,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"455","yojI","GO:0001883~purine nucleoside binding",0.0333554984963577,-1,-1.47683256445227,4.22712187475582e-09,468,1.47683256445227,-15,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"456","recF","GO:0001883~purine nucleoside binding",0.033248299055629,-1,-1.47823056779395,4.22712187475582e-09,468,1.47823056779395,-16,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"457","cysC","GO:0001883~purine nucleoside binding",0.0331541736868901,-1,-1.47946179169092,4.22712187475582e-09,468,1.47946179169092,-17,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"458","narL","GO:0001883~purine nucleoside binding",0.0314146131525218,-1,-1.50286828392702,4.22712187475582e-09,468,1.50286828392702,-18,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"459","thiM","GO:0001883~purine nucleoside binding",0.0314146131525218,-1,-1.50286828392702,4.22712187475582e-09,468,1.50286828392702,-19,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"460","gyrA","GO:0001883~purine nucleoside binding",0.0313353642176551,-1,-1.50396525303682,4.22712187475582e-09,468,1.50396525303682,-20,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"461","gyrB","GO:0001883~purine nucleoside binding",0.0313353642176551,-1,-1.50396525303682,4.22712187475582e-09,468,1.50396525303682,-21,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"462","rimK","GO:0001883~purine nucleoside binding",0.0313353642176551,-1,-1.50396525303682,4.22712187475582e-09,468,1.50396525303682,-22,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"463","valS","GO:0001883~purine nucleoside binding",0.0293125155404671,-1,-1.53294690969309,4.22712187475582e-09,468,1.53294690969309,-23,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"464","mdlA","GO:0001883~purine nucleoside binding",0.0280661620820495,-1,-1.55181697106864,4.22712187475582e-09,468,1.55181697106864,-24,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"465","ileS","GO:0001883~purine nucleoside binding",0.0272088218298925,-1,-1.56529026321305,4.22712187475582e-09,468,1.56529026321305,-25,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"466","thrB","GO:0001883~purine nucleoside binding",0.0268938528790375,-1,-1.5703469752315,4.22712187475582e-09,468,1.5703469752315,-26,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"467","yadH","GO:0001883~purine nucleoside binding",0.0266819598072911,-1,-1.57378227437194,4.22712187475582e-09,468,1.57378227437194,-27,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"468","ybbL","GO:0001883~purine nucleoside binding",0.026593338181738,-1,-1.57522714356678,4.22712187475582e-09,468,1.57522714356678,-28,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"469","pykF","GO:0001883~purine nucleoside binding",0.0263634059142503,-1,-1.57899848352367,4.22712187475582e-09,468,1.57899848352367,-29,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"470","aas","GO:0001883~purine nucleoside binding",0.0249774178375422,-1,-1.60245246095271,4.22712187475582e-09,468,1.60245246095271,-30,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"471","hisG","GO:0001883~purine nucleoside binding",0.022999888554471,-1,-1.63827426834308,4.22712187475582e-09,468,1.63827426834308,-31,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"472","fucK","GO:0001883~purine nucleoside binding",0.0227416288045481,-1,-1.643178433426,4.22712187475582e-09,468,1.643178433426,-32,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"473","cysN","GO:0001883~purine nucleoside binding",0.0222419725079196,-1,-1.65282670039401,4.22712187475582e-09,468,1.65282670039401,-33,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"474","lhr","GO:0001883~purine nucleoside binding",0.0214022771906997,-1,-1.66954001549472,4.22712187475582e-09,468,1.66954001549472,-34,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"475","asnS","GO:0001883~purine nucleoside binding",0.021387461695238,-1,-1.66984075526787,4.22712187475582e-09,468,1.66984075526787,-35,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"476","yggC","GO:0001883~purine nucleoside binding",0.0210329837522893,-1,-1.67709911365525,4.22712187475582e-09,468,1.67709911365525,-36,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"477","accA","GO:0001883~purine nucleoside binding",0.0198675331493884,-1,-1.70185605368117,4.22712187475582e-09,468,1.70185605368117,-37,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"478","hisS","GO:0001883~purine nucleoside binding",0.0189876493676739,-1,-1.72152879670775,4.22712187475582e-09,468,1.72152879670775,-38,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"479","yfhK","GO:0001883~purine nucleoside binding",0.0183385396830556,-1,-1.73663525060937,4.22712187475582e-09,468,1.73663525060937,-39,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"480","tauB","GO:0001883~purine nucleoside binding",0.0174467389194399,-1,-1.75828573785357,4.22712187475582e-09,468,1.75828573785357,-40,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"481","proB","GO:0001883~purine nucleoside binding",0.0171274581163002,-1,-1.76630708583643,4.22712187475582e-09,468,1.76630708583643,-41,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"482","recC","GO:0001883~purine nucleoside binding",0.0170618004075585,-1,-1.7679751428161,4.22712187475582e-09,468,1.7679751428161,-42,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"483","murD","GO:0001883~purine nucleoside binding",0.0168462954523226,-1,-1.77349558686969,4.22712187475582e-09,468,1.77349558686969,-43,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"484","ynjD","GO:0001883~purine nucleoside binding",0.016836362514998,-1,-1.77375173173797,4.22712187475582e-09,468,1.77375173173797,-44,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"485","recG","GO:0001883~purine nucleoside binding",0.0161781471536604,-1,-1.79107121863342,4.22712187475582e-09,468,1.79107121863342,-45,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"486","adk","GO:0001883~purine nucleoside binding",0.0160283670069285,-1,-1.79511072193817,4.22712187475582e-09,468,1.79511072193817,-46,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"487","narX","GO:0001883~purine nucleoside binding",0.015503449888493,-1,-1.8095716501637,4.22712187475582e-09,468,1.8095716501637,-47,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"488","proS","GO:0001883~purine nucleoside binding",0.0148018303977402,-1,-1.82968457632899,4.22712187475582e-09,468,1.82968457632899,-48,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"489","hrpB","GO:0001883~purine nucleoside binding",0.014551603761656,-1,-1.8370891395678,4.22712187475582e-09,468,1.8370891395678,-49,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"490","cysD","GO:0001883~purine nucleoside binding",0.0141185630090997,-1,-1.85020950363668,4.22712187475582e-09,468,1.85020950363668,-50,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"491","lysS","GO:0001883~purine nucleoside binding",0.0136033221852695,-1,-1.86635501585508,4.22712187475582e-09,468,1.86635501585508,-51,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"492","nadE","GO:0001883~purine nucleoside binding",0.0132029856068698,-1,-1.87932785015982,4.22712187475582e-09,468,1.87932785015982,-52,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"493","yohI","GO:0001883~purine nucleoside binding",0.0132029856068698,-1,-1.87932785015982,4.22712187475582e-09,468,1.87932785015982,-53,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"494","yrbF","GO:0001883~purine nucleoside binding",0.0131378374647463,-1,-1.88147611532565,4.22712187475582e-09,468,1.88147611532565,-54,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"495","coaD","GO:0001883~purine nucleoside binding",0.0125917295924416,-1,-1.89991461136457,4.22712187475582e-09,468,1.89991461136457,-55,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"496","thrA","GO:0001883~purine nucleoside binding",0.0125917295924416,-1,-1.89991461136457,4.22712187475582e-09,468,1.89991461136457,-56,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"497","priA","GO:0001883~purine nucleoside binding",0.0118839181590472,-1,-1.92504034771292,4.22712187475582e-09,468,1.92504034771292,-57,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"498","glyQ","GO:0001883~purine nucleoside binding",0.0108977166357078,-1,-1.96266448888451,4.22712187475582e-09,468,1.96266448888451,-58,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"499","ubiH","GO:0001883~purine nucleoside binding",0.0104435885364316,-1,-1.98115024713992,4.22712187475582e-09,468,1.98115024713992,-59,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"500","cysS","GO:0001883~purine nucleoside binding",0.0103066363359393,-1,-1.98688304752838,4.22712187475582e-09,468,1.98688304752838,-60,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"501","pspF","GO:0001883~purine nucleoside binding",0.010234276142671,-1,-1.98994286901132,4.22712187475582e-09,468,1.98994286901132,-61,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"502","fecE","GO:0001883~purine nucleoside binding",0.00983619656427733,-1,-2.00717280100611,4.22712187475582e-09,468,2.00717280100611,-62,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"503","yheS","GO:0001883~purine nucleoside binding",0.00969878225143703,-1,-2.01328279095859,4.22712187475582e-09,468,2.01328279095859,-63,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"504","metG","GO:0001883~purine nucleoside binding",0.00961230776754434,-1,-2.01717233237434,4.22712187475582e-09,468,2.01717233237434,-64,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"505","yhcM","GO:0001883~purine nucleoside binding",0.00960861552313356,-1,-2.01733918402542,4.22712187475582e-09,468,2.01733918402542,-65,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"506","gutQ","GO:0001883~purine nucleoside binding",0.00944132550910403,-1,-2.02496702891402,4.22712187475582e-09,468,2.02496702891402,-66,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"507","recQ","GO:0001883~purine nucleoside binding",0.00914536184923526,-1,-2.03879910636939,4.22712187475582e-09,468,2.03879910636939,-67,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"508","mdlB","GO:0001883~purine nucleoside binding",0.00887722266926062,-1,-2.0517228864824,4.22712187475582e-09,468,2.0517228864824,-68,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"509","pheS","GO:0001883~purine nucleoside binding",0.00887722266926062,-1,-2.0517228864824,4.22712187475582e-09,468,2.0517228864824,-69,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"510","cpxA","GO:0001883~purine nucleoside binding",0.00846361093210997,-1,-2.07244430914648,4.22712187475582e-09,468,2.07244430914648,-70,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"511","ispE","GO:0001883~purine nucleoside binding",0.00840208736530842,-1,-2.07561280695964,4.22712187475582e-09,468,2.07561280695964,-71,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"512","guaA","GO:0001883~purine nucleoside binding",0.00814173961295737,-1,-2.08928279123003,4.22712187475582e-09,468,2.08928279123003,-72,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"513","pheT","GO:0001883~purine nucleoside binding",0.00814173961295737,-1,-2.08928279123003,4.22712187475582e-09,468,2.08928279123003,-73,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"514","ydiJ","GO:0001883~purine nucleoside binding",0.00790984643676755,-1,-2.10183194789447,4.22712187475582e-09,468,2.10183194789447,-74,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"515","lysU","GO:0001883~purine nucleoside binding",0.00738765840986688,-1,-2.13149319365133,4.22712187475582e-09,468,2.13149319365133,-75,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"516","ribF","GO:0001883~purine nucleoside binding",0.0060019107274483,-1,-2.22171046856877,4.22712187475582e-09,468,2.22171046856877,-76,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"517","uhpB","GO:0001883~purine nucleoside binding",0.00592710207293686,-1,-2.2271575935419,4.22712187475582e-09,468,2.2271575935419,-77,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"518","prsA","GO:0001883~purine nucleoside binding",0.00583851748078089,-1,-2.23369741515688,4.22712187475582e-09,468,2.23369741515688,-78,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"519","ydaO","GO:0001883~purine nucleoside binding",0.00561340841190506,-1,-2.25077335888774,4.22712187475582e-09,468,2.25077335888774,-79,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"520","lpxK","GO:0001883~purine nucleoside binding",0.00554553565960593,-1,-2.25605649770684,4.22712187475582e-09,468,2.25605649770684,-80,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"521","parE","GO:0001883~purine nucleoside binding",0.0053777090790216,-1,-2.26940269575218,4.22712187475582e-09,468,2.26940269575218,-81,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"522","ackA","GO:0001883~purine nucleoside binding",0.00533107151486301,-1,-2.27318549149453,4.22712187475582e-09,468,2.27318549149453,-82,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"523","pyrG","GO:0001883~purine nucleoside binding",0.00533107151486301,-1,-2.27318549149453,4.22712187475582e-09,468,2.27318549149453,-83,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"524","entE","GO:0001883~purine nucleoside binding",0.00526138528410778,-1,-2.27889989424252,4.22712187475582e-09,468,2.27889989424252,-84,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"525","fhuC","GO:0001883~purine nucleoside binding",0.00520367658176118,-1,-2.28368970348656,4.22712187475582e-09,468,2.28368970348656,-85,13,148,"purine nucleoside binding
 padj:0.00000 N( -148/ +13/ 468)","purine nucleoside binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
